Influencer_ID,Followers,Engagement_Rate,Growth_Rate,Niche,Video_Quality,Avg_Views_per_Post,Sponsorship_Status
2889,18297,0.033,0.023,Fashion,SD,386469,1
2890,789443,0.111,0.03,Travel,SD,270070,1
2891,3656074,0.177,0.049,Gaming,SD,70531,0
2892,3266962,0.088,0.017,Gaming,SD,230145,1
2893,4763606,0.102,0.046,Food,4K,272691,1
2894,3027394,0.023,0.014,Education,HD,149611,1
2895,1228146,0.063,0.049,Education,SD,192668,0
2896,2881304,0.072,0.034,Education,SD,429017,1
2897,1334572,0.19,0.024,Tech,HD,442423,1
2898,4706907,0.064,0.031,Tech,HD,438830,0
2899,616863,0.098,0.014,Beauty,SD,284010,0
2900,4702669,0.138,0.014,Tech,HD,414461,0
2901,3766056,0.041,0.007,Travel,SD,436798,0
2902,3326315,0.102,0.007,Travel,SD,186842,0
2903,829791,0.15,0.018,Education,SD,142925,0
2904,3821887,0.175,0.038,Beauty,SD,287724,0
2905,2847274,0.129,0.031,Education,SD,19288,0
2906,4840498,0.137,0.006,Food,SD,428685,0
2907,4396564,0.034,0.043,Tech,HD,448887,1
2908,377794,0.19,0.03,Tech,4K,323277,1
2909,3879450,0.035,0.048,Education,4K,390105,0
2910,3034349,0.157,0.034,Education,SD,137231,0
2911,1522466,0.06,0.01,Fashion,HD,296565,0
2912,2481252,0.187,0.024,Education,SD,135733,0
2913,783877,0.147,0.033,Tech,HD,147075,0
2914,4903825,0.153,0.002,Travel,SD,224111,1
2915,3886180,0.052,0.002,Fashion,SD,287626,0
2916,3611793,0.094,0.007,Fashion,4K,331658,1
2917,3300973,0.127,0.013,Tech,HD,487872,1
2918,3081977,0.156,0.022,Gaming,HD,187482,0
2919,2300899,0.03,0.025,Fitness,4K,53132,0
2920,1973424,0.193,0.008,Education,4K,494381,0
2921,1337092,0.179,0.034,Travel,4K,158744,0
2922,851350,0.061,0.03,Gaming,4K,120556,0
2923,3480027,0.166,0.015,Tech,HD,338340,1
2924,3206228,0.108,0.002,Education,HD,189376,1
2925,168647,0.098,0.005,Tech,4K,101250,1
2926,2334679,0.07,0.02,Education,SD,471183,0
2927,436477,0.12,0.009,Education,SD,228278,0
2928,1684523,0.149,0.019,Gaming,SD,490442,0
2929,4197656,0.088,0.032,Tech,SD,456823,0
2930,4328308,0.13,0.028,Travel,HD,321570,0
2931,2961033,0.143,0.012,Beauty,HD,73637,1
2932,1582420,0.145,0.018,Education,HD,497071,0
2933,787261,0.02,0.031,Fashion,SD,69553,1
2934,3495708,0.173,0.043,Food,4K,332982,1
2935,2829630,0.097,0.038,Tech,SD,373338,0
2936,4245402,0.06,0.028,Tech,HD,346939,1
2937,3080042,0.056,0.019,Gaming,SD,467102,0
2938,2763081,0.102,0.019,Education,4K,138316,0
2939,127060,0.178,0.044,Fashion,4K,88809,1
2940,4325848,0.082,0.003,Gaming,SD,376365,0
2941,2797461,0.152,0.049,Beauty,HD,465500,1
2942,3078099,0.028,0.034,Education,HD,453799,1
2943,2845180,0.1,0.034,Travel,HD,50623,1
2944,2622578,0.198,0.003,Gaming,SD,376376,1
2945,4588878,0.156,0.031,Tech,HD,73172,0
2946,1673795,0.05,0.025,Education,SD,436001,0
2947,4094886,0.105,0.006,Fashion,HD,189068,0
2948,2255103,0.054,0.015,Travel,4K,208908,0
2949,2940362,0.088,0.045,Tech,4K,250220,0
2950,563060,0.158,0.028,Travel,HD,257558,1
2951,1507145,0.157,0.021,Tech,SD,456112,0
2952,2649202,0.053,0.005,Tech,HD,52738,1
2953,1193931,0.185,0.036,Tech,SD,276061,1
2954,4890084,0.123,0.035,Education,4K,353485,0
2955,872522,0.082,0.031,Food,SD,495987,0
2956,1543247,0.105,0.026,Fitness,HD,438845,0
2957,4373216,0.125,0.022,Fashion,4K,300363,0
2958,2182906,0.116,0.03,Beauty,SD,4502,0
2959,603276,0.102,0.012,Food,SD,133904,0
2960,1501134,0.106,0.047,Fitness,4K,288793,1
2961,2605884,0.044,0.03,Travel,HD,241336,0
2962,1706243,0.164,0.016,Fitness,4K,201483,1
2963,4275692,0.113,0.023,Education,HD,357638,1
2964,4023928,0.035,0.04,Education,HD,361633,0
2965,240779,0.156,0.009,Education,SD,86308,0
2966,2976605,0.187,0.015,Fitness,HD,321567,1
2967,4889639,0.19,0.034,Food,HD,17852,1
2968,789140,0.08,0.016,Fashion,4K,61581,0
2969,3559539,0.036,0.04,Gaming,4K,253580,0
2970,3747037,0.108,0.007,Fitness,HD,457494,0
2971,2124238,0.031,0.038,Education,SD,199141,0
2972,4727276,0.187,0.004,Gaming,4K,499095,0
2973,4589727,0.045,0.002,Gaming,SD,22145,0
2974,1619963,0.058,0.045,Tech,4K,25843,1
2975,591381,0.087,0.029,Gaming,4K,263289,0
2976,2933235,0.083,0.018,Travel,HD,294419,0
2977,3684909,0.161,0.012,Travel,4K,4621,0
2978,1540600,0.097,0.031,Tech,4K,260482,1
2979,2228503,0.042,0.026,Fashion,SD,326386,0
2980,4233939,0.061,0.05,Beauty,4K,467364,1
2981,3071771,0.107,0.049,Fashion,4K,260306,0
2982,1144647,0.038,0.032,Travel,SD,271915,0
2983,3612646,0.126,0.023,Beauty,HD,432920,0
2984,1417953,0.117,0.025,Tech,HD,156784,1
2985,2695245,0.146,0.034,Fashion,4K,373465,0
2986,4123186,0.188,0.006,Beauty,4K,338472,1
2987,422280,0.183,0.017,Beauty,SD,417197,1
2988,910245,0.19,0.005,Fitness,HD,497606,1
2989,342207,0.056,0.005,Fashion,HD,487745,0
2990,1231746,0.035,0.011,Tech,HD,95511,1
2991,3290791,0.067,0.025,Beauty,SD,460120,0
2992,593632,0.18,0.039,Travel,SD,39182,0
2993,4038106,0.195,0.025,Education,SD,455157,0
2994,4756185,0.173,0.017,Fitness,4K,74249,1
2995,4755896,0.031,0.005,Gaming,HD,453685,0
2996,1473178,0.19,0.028,Gaming,4K,219847,0
2997,1163189,0.09,0.014,Gaming,4K,327391,0
2998,3871426,0.012,0.031,Travel,SD,2403,0
2999,415299,0.094,0.049,Education,HD,166916,0
3000,2382486,0.019,0.006,Beauty,4K,102913,0
3001,3677158,0.113,0.011,Tech,HD,349178,0
3002,4162900,0.074,0.024,Gaming,4K,123202,0
3003,126438,0.1,0.048,Fashion,SD,249553,1
3004,3771183,0.127,0.039,Gaming,4K,280963,0
3005,1918043,0.175,0.045,Beauty,SD,361563,0
3006,2200391,0.136,0.017,Food,HD,153013,0
3007,636719,0.092,0.05,Travel,4K,338822,1
3008,2802445,0.166,0.006,Food,4K,471028,0
3009,809258,0.182,0.004,Gaming,SD,156434,0
3010,4525474,0.033,0.043,Education,SD,424819,0
3011,2865140,0.111,0.046,Beauty,HD,143082,1
3012,3565462,0.064,0.005,Gaming,SD,166263,0
3013,182948,0.019,0.007,Food,HD,472654,0
3014,2583814,0.137,0.003,Beauty,4K,334635,0
3015,3770457,0.174,0.006,Travel,HD,171944,0
3016,1207751,0.041,0.011,Travel,HD,238028,0
3017,954692,0.164,0.049,Gaming,HD,68809,1
3018,218770,0.172,0.034,Travel,4K,174622,0
3019,4100906,0.184,0.039,Fitness,4K,251453,1
3020,4837917,0.06,0.039,Beauty,SD,27877,0
3021,2438245,0.182,0.027,Education,HD,320980,0
3022,2703882,0.071,0.04,Beauty,4K,337956,0
3023,1791008,0.115,0.03,Travel,HD,248163,0
3024,1827525,0.02,0.016,Beauty,HD,451935,1
3025,4514070,0.018,0.028,Food,HD,491311,0
3026,1339530,0.147,0.027,Tech,4K,357585,1
3027,4467951,0.094,0.041,Food,HD,321873,1
3028,2182913,0.059,0.049,Fashion,HD,66179,0
3029,1479768,0.046,0.021,Fitness,SD,450364,1
3030,1566213,0.137,0.038,Tech,HD,288342,0
3031,2764398,0.01,0.006,Gaming,SD,410799,0
3032,689152,0.163,0.039,Beauty,HD,45669,1
3033,403980,0.025,0.019,Education,SD,416418,0
3034,1039336,0.046,0.003,Fashion,4K,361218,0
3035,2879350,0.083,0.019,Fashion,4K,303666,1
3036,1169932,0.102,0.031,Education,HD,67043,1
3037,1450087,0.077,0.007,Fitness,SD,355599,0
3038,2532528,0.071,0.046,Tech,4K,109268,1
3039,2109542,0.193,0.005,Fashion,HD,207282,0
3040,938635,0.132,0.047,Education,HD,359060,1
3041,3503626,0.014,0.036,Tech,SD,400919,0
3042,1387689,0.092,0.017,Tech,SD,191344,1
3043,3817126,0.176,0.02,Travel,HD,299136,0
3044,3067983,0.067,0.037,Fashion,SD,357169,1
3045,2847230,0.028,0.03,Tech,SD,224439,1
3046,2119433,0.154,0.034,Fitness,4K,110730,0
3047,4457397,0.125,0.02,Fashion,SD,351163,0
3048,3679621,0.118,0.025,Fitness,HD,321280,1
3049,4557766,0.02,0.05,Fitness,SD,56139,1
3050,1298991,0.037,0.011,Tech,HD,488987,0
3051,3732404,0.128,0.021,Tech,HD,41185,0
3052,1815188,0.049,0.015,Travel,SD,218001,1
3053,2108359,0.106,0.038,Education,SD,278383,0
3054,219401,0.114,0.038,Beauty,SD,423633,0
3055,986132,0.064,0.015,Travel,4K,21204,1
3056,160292,0.19,0.005,Fashion,4K,358332,0
3057,4692066,0.17,0.002,Travel,SD,452237,0
3058,3168759,0.147,0.022,Gaming,HD,310027,0
3059,464937,0.025,0.021,Education,SD,497492,1
3060,2965391,0.03,0.049,Fashion,4K,204314,0
3061,2682206,0.104,0.024,Education,4K,220364,1
3062,1193097,0.041,0.014,Fitness,SD,24807,1
3063,188771,0.196,0.045,Travel,HD,267360,0
3064,238199,0.04,0.025,Travel,HD,449986,1
3065,2858281,0.103,0.03,Beauty,4K,101424,0
3066,2733481,0.079,0.006,Travel,4K,412636,1
3067,4835777,0.131,0.02,Tech,4K,431587,0
3068,2275316,0.035,0.047,Fitness,HD,43428,1
3069,3603615,0.092,0.03,Travel,4K,482716,0
3070,1584214,0.062,0.018,Food,4K,497337,0
3071,752518,0.179,0.032,Food,HD,276231,1
3072,514313,0.018,0.046,Education,4K,263839,0
3073,3932586,0.184,0.014,Fitness,4K,388355,1
3074,3215215,0.168,0.026,Travel,SD,418799,0
3075,3461989,0.067,0.048,Beauty,4K,246664,0
3076,2333214,0.16,0.009,Gaming,SD,378626,1
3077,2331229,0.016,0.036,Beauty,4K,154010,0
3078,1864462,0.194,0.031,Gaming,4K,20509,1
3079,655224,0.11,0.034,Fashion,SD,106672,0
3080,2251397,0.068,0.018,Fashion,4K,363767,0
3081,2000284,0.079,0.016,Beauty,SD,480395,1
3082,2002676,0.023,0.035,Travel,4K,260726,0
3083,1685532,0.198,0.012,Education,SD,252005,0
3084,455418,0.017,0.022,Beauty,SD,276340,1
3085,1473542,0.134,0.01,Fashion,4K,391377,0
3086,4474014,0.094,0.001,Tech,4K,8064,0
3087,4857854,0.19,0.049,Gaming,SD,4137,1
3088,563621,0.057,0.022,Fitness,HD,231749,1
3089,3530801,0.111,0.048,Education,4K,456475,0
3090,4809163,0.102,0.008,Beauty,4K,149362,0
3091,1599099,0.144,0.03,Travel,HD,94195,1
3092,4195463,0.023,0.011,Travel,HD,202622,0
3093,3814233,0.047,0.04,Education,SD,231453,0
3094,1212569,0.051,0.039,Food,4K,188496,1
3095,4562307,0.15,0.007,Gaming,SD,218871,0
3096,1196885,0.046,0.046,Education,4K,275212,0
3097,1157083,0.119,0.011,Education,HD,94039,1
3098,1975324,0.051,0.031,Gaming,SD,261015,1
3099,3899190,0.174,0.049,Gaming,4K,333491,1
3100,3389445,0.189,0.044,Beauty,4K,42096,0
3101,2743974,0.109,0.048,Fashion,HD,300959,0
3102,3493099,0.077,0.018,Tech,HD,17691,1
3103,1280180,0.054,0.006,Beauty,4K,117583,0
3104,3334178,0.019,0.01,Education,HD,283552,1
3105,4532211,0.061,0.026,Fitness,HD,132987,0
3106,2585182,0.134,0.04,Fashion,SD,40776,1
3107,1809286,0.111,0.008,Beauty,4K,48150,0
3108,4600757,0.189,0.033,Tech,SD,64927,0
3109,4866313,0.085,0.017,Education,HD,84869,0
3110,4364089,0.142,0.018,Education,4K,146978,1
3111,2798921,0.103,0.033,Gaming,HD,423052,0
3112,4375142,0.107,0.024,Tech,HD,95457,1
3113,270160,0.061,0.041,Fashion,4K,233372,0
3114,2570931,0.096,0.009,Beauty,HD,339960,0
3115,442904,0.099,0.04,Education,SD,40371,1
3116,579526,0.144,0.004,Gaming,4K,274865,0
3117,838393,0.189,0.011,Beauty,HD,21616,0
3118,3346503,0.073,0.033,Fashion,HD,433506,0
3119,815422,0.018,0.043,Fitness,HD,237371,1
3120,735983,0.104,0.013,Gaming,4K,473674,1
3121,2264429,0.113,0.017,Tech,SD,41974,0
3122,3136812,0.042,0.027,Fashion,HD,218591,0
3123,4276115,0.154,0.011,Education,HD,40600,0
3124,2877280,0.197,0.041,Food,HD,118482,1
3125,2939687,0.19,0.039,Tech,4K,249168,0
3126,1417842,0.047,0.008,Education,HD,268060,1
3127,2332256,0.176,0.024,Tech,HD,15751,0
3128,3690024,0.144,0.039,Gaming,HD,420790,1
3129,4397650,0.096,0.018,Beauty,4K,459163,0
3130,3703418,0.113,0.032,Travel,SD,451400,1
3131,2282608,0.171,0.003,Tech,4K,243648,0
3132,3931010,0.101,0.031,Fashion,SD,259963,0
3133,3642771,0.081,0.008,Food,SD,209272,1
3134,4080441,0.104,0.042,Fitness,4K,317466,1
3135,961652,0.12,0.018,Food,HD,199576,0
3136,2189370,0.046,0.015,Fashion,SD,445296,1
3137,1549485,0.181,0.042,Gaming,HD,186872,0
3138,1568343,0.138,0.003,Fashion,SD,44155,0
3139,3326495,0.13,0.02,Travel,HD,395743,0
3140,3386744,0.029,0.019,Travel,HD,89591,0
3141,756612,0.125,0.015,Travel,4K,143516,1
3142,3995528,0.033,0.046,Tech,HD,262959,0
3143,2077475,0.025,0.038,Gaming,SD,211241,0
3144,2142912,0.11,0.004,Beauty,HD,168329,0
3145,3145311,0.087,0.036,Travel,HD,255553,0
3146,286622,0.122,0.027,Beauty,HD,99334,1
3147,1963889,0.027,0.045,Fitness,SD,417984,1
3148,1907862,0.092,0.016,Fitness,SD,109398,0
3149,4027390,0.043,0.029,Beauty,SD,313655,0
3150,1397436,0.198,0.026,Education,HD,458260,1
3151,668540,0.117,0.025,Fashion,4K,464009,0
3152,2196690,0.141,0.023,Travel,SD,41140,0
3153,1589236,0.072,0.011,Tech,HD,376446,0
3154,4706815,0.028,0.038,Education,SD,161539,0
3155,2983410,0.195,0.023,Fitness,4K,91831,1
3156,1405355,0.064,0.048,Food,HD,29298,0
3157,2676480,0.091,0.014,Gaming,SD,455504,1
3158,3425083,0.133,0.034,Food,SD,108762,0
3159,2465722,0.015,0.047,Beauty,4K,362015,0
3160,2902092,0.164,0.034,Education,SD,294105,1
3161,2251229,0.112,0.044,Fitness,HD,361675,1
3162,1523534,0.063,0.042,Fitness,HD,344807,1
3163,1723907,0.022,0.019,Fashion,4K,326140,0
3164,2516967,0.041,0.03,Fashion,4K,92397,1
3165,4676112,0.18,0.009,Travel,4K,66747,0
3166,2871574,0.14,0.027,Beauty,HD,142657,0
3167,2889939,0.057,0.012,Gaming,4K,93762,1
3168,3987280,0.022,0.037,Travel,SD,467176,1
3169,2045940,0.141,0.027,Education,SD,81585,1
3170,2100409,0.119,0.021,Fashion,HD,127561,1
3171,3173382,0.087,0.014,Tech,SD,321496,0
3172,3882857,0.079,0.05,Gaming,4K,205570,0
3173,4538871,0.051,0.005,Tech,SD,108793,1
3174,292464,0.137,0.003,Education,4K,265204,0
3175,4740400,0.194,0.012,Travel,SD,218631,0
3176,2674829,0.043,0.049,Fashion,HD,20444,0
3177,119581,0.123,0.049,Gaming,4K,330357,0
3178,3853256,0.091,0.033,Education,SD,247097,1
3179,339540,0.095,0.044,Travel,HD,453877,0
3180,502590,0.058,0.011,Fitness,SD,20598,0
3181,1419412,0.167,0.049,Travel,HD,232954,1
3182,3361492,0.102,0.008,Beauty,SD,27975,0
3183,1631369,0.113,0.006,Food,4K,436452,1
3184,873328,0.068,0.006,Fitness,4K,491699,0
3185,4810479,0.045,0.029,Tech,4K,152988,1
3186,3111691,0.026,0.039,Fitness,4K,259881,0
3187,1359097,0.146,0.019,Travel,4K,211228,0
3188,3301354,0.047,0.049,Education,SD,378982,0
3189,1295315,0.141,0.022,Fitness,SD,3448,0
3190,2576508,0.084,0.008,Food,SD,134092,1
3191,2377219,0.089,0.024,Beauty,SD,204377,0
3192,1359311,0.099,0.034,Travel,4K,486213,1
3193,4511784,0.08,0.042,Food,HD,389938,0
3194,1290467,0.029,0.023,Fitness,4K,63476,1
3195,165074,0.069,0.03,Food,SD,144908,1
3196,2571466,0.136,0.014,Fitness,4K,191684,0
3197,3656180,0.136,0.033,Gaming,4K,242306,0
3198,4484120,0.064,0.049,Fitness,4K,276664,1
3199,791645,0.097,0.003,Fashion,HD,93316,0
3200,3288093,0.047,0.044,Food,4K,327210,0
3201,1018481,0.05,0.029,Education,4K,371658,1
3202,3595804,0.014,0.013,Beauty,HD,148318,1
3203,63507,0.18,0.048,Food,4K,255101,1
3204,1106710,0.05,0.025,Tech,4K,330436,0
3205,2339377,0.053,0.017,Beauty,4K,368300,0
3206,4388373,0.063,0.01,Beauty,4K,355892,1
3207,807564,0.034,0.013,Tech,4K,78872,0
3208,3919949,0.131,0.042,Fashion,SD,157283,0
3209,1610473,0.024,0.031,Food,4K,267002,1
3210,1712952,0.035,0.046,Beauty,HD,142911,0
3211,738954,0.133,0.012,Food,4K,32539,0
3212,2909056,0.075,0.007,Beauty,SD,382629,1
3213,708173,0.145,0.001,Tech,HD,283889,0
3214,4511579,0.116,0.026,Tech,HD,129524,0
3215,680447,0.059,0.05,Fitness,4K,244359,0
3216,1062404,0.134,0.035,Travel,SD,279903,0
3217,2981248,0.032,0.016,Food,4K,61586,1
3218,2614987,0.112,0.044,Food,SD,186679,0
3219,2754913,0.093,0.039,Beauty,SD,204237,0
3220,4996929,0.061,0.002,Fitness,4K,184575,0
3221,2536232,0.125,0.041,Education,SD,180361,1
3222,2379907,0.176,0.016,Food,4K,239220,1
3223,4533688,0.2,0.008,Beauty,SD,434289,0
3224,2830915,0.125,0.012,Fashion,HD,449524,0
3225,2364162,0.087,0.024,Tech,4K,173160,1
3226,4882909,0.053,0.022,Tech,SD,339391,0
3227,916113,0.059,0.015,Travel,HD,227305,0
3228,2693794,0.101,0.009,Tech,HD,130696,0
3229,2212549,0.08,0.038,Gaming,HD,81664,0
3230,2346704,0.184,0.05,Fashion,HD,420016,1
3231,4582025,0.08,0.039,Fashion,4K,178664,1
3232,424332,0.081,0.016,Fitness,SD,345692,1
3233,293575,0.083,0.013,Gaming,HD,480197,1
3234,1460700,0.169,0.012,Food,SD,230895,1
3235,30336,0.134,0.008,Travel,SD,480660,1
3236,3202078,0.127,0.028,Fashion,SD,442124,0
3237,1643425,0.073,0.031,Gaming,4K,384906,0
3238,2608622,0.165,0.036,Gaming,4K,217419,1
3239,1887963,0.017,0.034,Beauty,HD,65624,0
3240,2773605,0.175,0.015,Fashion,SD,298253,0
3241,1448947,0.107,0.017,Education,4K,404855,0
3242,4177426,0.086,0.034,Beauty,4K,169817,0
3243,3857756,0.104,0.018,Fitness,4K,238742,0
3244,1499339,0.137,0.011,Gaming,HD,443876,0
3245,677296,0.012,0.019,Tech,4K,214718,0
3246,380039,0.176,0.014,Gaming,SD,182359,1
3247,529714,0.095,0.005,Food,4K,160524,1
3248,2912190,0.075,0.042,Fashion,4K,64903,1
3249,4636352,0.036,0.043,Education,HD,472820,1
3250,553439,0.093,0.012,Food,SD,253521,0
3251,4143535,0.104,0.004,Fitness,4K,222007,0
3252,274452,0.087,0.037,Travel,SD,78038,0
3253,779883,0.139,0.011,Tech,SD,401245,1
3254,4372047,0.09,0.02,Fashion,4K,215177,0
3255,4944772,0.193,0.004,Gaming,HD,311122,1
3256,2190921,0.124,0.012,Tech,SD,63025,0
3257,3199156,0.163,0.04,Gaming,4K,69748,1
3258,4823139,0.031,0.04,Fitness,SD,129710,0
3259,4955582,0.085,0.011,Travel,SD,458807,1
3260,763371,0.074,0.017,Education,SD,302470,0
3261,3258945,0.118,0.008,Education,4K,451601,0
3262,3769950,0.174,0.005,Fashion,SD,281972,0
3263,143980,0.025,0.05,Fitness,SD,83747,1
3264,4697671,0.024,0.033,Fitness,HD,268550,0
3265,2435003,0.172,0.028,Travel,4K,255090,1
3266,258354,0.05,0.039,Fitness,4K,291751,1
3267,3207943,0.137,0.042,Fitness,SD,314056,1
3268,1918160,0.113,0.041,Gaming,HD,83849,0
3269,3316258,0.168,0.002,Beauty,SD,257317,0
3270,4372545,0.034,0.01,Food,SD,402869,0
3271,2236883,0.035,0.033,Gaming,4K,308857,1
3272,2551982,0.116,0.019,Education,HD,163251,1
3273,765265,0.19,0.049,Travel,SD,488840,1
3274,309617,0.089,0.034,Tech,4K,376276,0
3275,2981346,0.072,0.048,Travel,SD,483022,0
3276,745748,0.125,0.011,Travel,SD,84888,1
3277,3637562,0.187,0.043,Travel,HD,375602,0
3278,2055410,0.169,0.017,Travel,HD,413328,1
3279,2478748,0.199,0.049,Fitness,HD,31407,0
3280,735275,0.014,0.009,Travel,SD,96207,0
3281,1298819,0.031,0.026,Tech,HD,391829,1
3282,1035186,0.126,0.04,Travel,4K,316195,0
3283,599506,0.166,0.022,Gaming,SD,474700,0
3284,557718,0.064,0.024,Fitness,HD,135538,1
3285,1597853,0.055,0.049,Education,SD,107912,1
3286,353414,0.16,0.022,Gaming,SD,186005,1
3287,2964944,0.021,0.031,Education,4K,152973,1
3288,2348693,0.08,0.004,Fitness,4K,153111,0
3289,2764545,0.106,0.042,Gaming,4K,296662,0
3290,3517144,0.116,0.033,Education,SD,322186,0
3291,3949401,0.148,0.021,Fashion,SD,463940,0
3292,125932,0.077,0.002,Food,4K,64034,0
3293,269083,0.126,0.03,Food,SD,217565,1
3294,1752498,0.121,0.002,Fitness,4K,37055,0
3295,3878809,0.114,0.001,Fashion,4K,97415,1
3296,4877709,0.132,0.031,Tech,HD,273114,0
3297,1559426,0.059,0.01,Fashion,4K,301070,0
3298,3231431,0.026,0.01,Beauty,HD,206301,0
3299,2593316,0.033,0.033,Fitness,4K,315568,1
3300,290220,0.053,0.004,Fashion,SD,232088,0
3301,3977765,0.105,0.016,Tech,HD,498887,0
3302,1396285,0.17,0.008,Fitness,SD,367911,1
3303,4677029,0.143,0.029,Food,SD,321598,0
3304,2923705,0.16,0.033,Travel,4K,387151,0
3305,2665749,0.077,0.036,Fashion,4K,481329,1
3306,4000453,0.087,0.014,Food,SD,168331,0
3307,1407978,0.085,0.005,Food,4K,468547,0
3308,2922989,0.046,0.005,Gaming,4K,277379,1
3309,985156,0.022,0.022,Tech,4K,47511,0
3310,3714543,0.122,0.047,Beauty,SD,373365,0
3311,864659,0.198,0.012,Travel,HD,462284,0
3312,4944082,0.042,0.014,Fashion,HD,240881,0
3313,2238035,0.019,0.006,Food,SD,388017,0
3314,1204920,0.158,0.031,Food,4K,299315,0
3315,3109591,0.058,0.034,Beauty,4K,385552,0
3316,3611954,0.168,0.033,Tech,HD,227005,0
3317,748852,0.144,0.043,Travel,SD,419552,1
3318,1157618,0.19,0.025,Education,SD,364618,1
3319,3912147,0.088,0.008,Travel,4K,251987,1
3320,1108810,0.136,0.015,Beauty,4K,349458,0
3321,813283,0.098,0.033,Food,4K,128838,0
3322,2915863,0.13,0.031,Food,SD,219010,0
3323,1822367,0.095,0.027,Food,HD,61354,1
3324,3373863,0.046,0.034,Food,SD,314132,0
3325,2900033,0.107,0.032,Education,SD,36591,0
3326,4533669,0.11,0.044,Gaming,SD,138692,0
3327,1579315,0.164,0.03,Gaming,HD,8359,0
3328,1350590,0.15,0.039,Beauty,4K,229975,0
3329,3505438,0.136,0.013,Travel,4K,424327,0
3330,4581197,0.032,0.034,Fitness,SD,495676,0
3331,3046529,0.147,0.045,Education,SD,177049,1
3332,2226541,0.105,0.02,Education,HD,138358,0
3333,2812139,0.18,0.039,Fashion,HD,361641,1
3334,1470793,0.185,0.037,Tech,4K,283829,0
3335,4491512,0.02,0.004,Fitness,SD,97226,0
3336,4945490,0.166,0.029,Gaming,HD,69745,0
3337,2898706,0.017,0.007,Gaming,HD,478406,0
3338,3202473,0.08,0.048,Gaming,SD,116218,0
3339,1099657,0.113,0.041,Fitness,SD,64406,0
3340,927215,0.038,0.006,Education,SD,349039,0
3341,3034449,0.152,0.007,Gaming,SD,70245,0
3342,1450991,0.012,0.03,Fitness,SD,89415,0
3343,2512910,0.042,0.018,Gaming,SD,474098,0
3344,425528,0.12,0.003,Food,HD,411719,0
3345,2536610,0.146,0.028,Education,SD,484678,0
3346,2716223,0.184,0.02,Food,4K,239964,1
3347,613181,0.144,0.006,Fashion,SD,91587,0
3348,3646525,0.138,0.04,Education,4K,347080,0
3349,1651824,0.085,0.046,Gaming,4K,340560,1
3350,140227,0.01,0.038,Beauty,4K,10207,1
3351,1774055,0.033,0.041,Fashion,SD,155951,1
3352,693137,0.112,0.012,Fitness,SD,50777,1
3353,282854,0.138,0.014,Fashion,4K,353248,1
3354,4875196,0.089,0.011,Gaming,SD,204014,1
3355,661327,0.149,0.038,Fitness,HD,344075,0
3356,1658153,0.109,0.047,Beauty,HD,317400,1
3357,4346398,0.024,0.036,Fitness,HD,216528,1
3358,1486255,0.046,0.044,Food,HD,81248,1
3359,4157004,0.17,0.032,Fitness,SD,80359,1
3360,1807684,0.148,0.02,Fitness,4K,361114,0
3361,1810858,0.18,0.022,Fashion,SD,324223,0
3362,480083,0.032,0.005,Beauty,HD,381521,1
3363,1395316,0.198,0.003,Travel,SD,73384,0
3364,1902740,0.05,0.035,Fitness,SD,197683,1
3365,4263627,0.012,0.022,Tech,HD,171511,0
3366,4585946,0.2,0.028,Travel,4K,255057,1
3367,2296936,0.063,0.028,Food,SD,409464,1
3368,4302400,0.137,0.015,Beauty,SD,69379,0
3369,4642094,0.044,0.024,Beauty,HD,117006,0
3370,2708184,0.12,0.024,Education,4K,42615,0
3371,2913066,0.182,0.02,Food,HD,324667,1
3372,3771771,0.071,0.041,Fitness,HD,484643,1
3373,1541724,0.137,0.023,Fashion,SD,88443,0
3374,1966730,0.046,0.031,Travel,4K,453700,0
3375,4563530,0.129,0.045,Education,HD,305139,1
3376,4321614,0.074,0.043,Food,SD,371873,1
3377,4084290,0.05,0.045,Food,HD,434463,0
3378,676673,0.07,0.014,Tech,SD,468406,0
3379,4063224,0.044,0.003,Fitness,4K,454094,1
3380,1889529,0.181,0.014,Education,HD,153127,0
3381,1095316,0.085,0.015,Travel,4K,420339,1
3382,4301915,0.057,0.046,Food,4K,497429,0
3383,4968514,0.095,0.033,Beauty,SD,168881,1
3384,1637675,0.071,0.005,Food,HD,252640,0
3385,707673,0.151,0.008,Food,HD,217352,1
3386,802849,0.195,0.009,Food,SD,444382,0
3387,1729665,0.093,0.032,Education,SD,225035,0
3388,1162068,0.174,0.037,Fashion,4K,394783,0
3389,1036891,0.118,0.043,Gaming,HD,17765,1
3390,754494,0.04,0.047,Tech,HD,72945,0
3391,424177,0.141,0.011,Beauty,SD,152988,0
3392,643762,0.108,0.016,Fashion,SD,342416,0
3393,768876,0.134,0.013,Tech,SD,359545,0
3394,3705697,0.179,0.019,Food,HD,184363,0
3395,1207184,0.094,0.046,Education,HD,157697,0
3396,1761511,0.181,0.029,Tech,4K,208037,1
3397,4585074,0.153,0.037,Fitness,SD,316353,1
3398,3542815,0.103,0.025,Fitness,4K,303704,1
3399,47002,0.125,0.002,Gaming,HD,31911,1
3400,4611146,0.072,0.004,Gaming,4K,474571,0
3401,716339,0.197,0.027,Tech,4K,53184,1
3402,4140289,0.137,0.036,Fashion,4K,167156,0
3403,1785006,0.018,0.012,Fashion,SD,334591,0
